Si,Fe,Cu,Mn,Mg,Cr,Ni,Zn,Ga,V,Ti,Zr,Bi,Pb,Li,B,Sc,Be,S_A_Temp,Ageing_Temp,Ageing_Time,Air,Furnace,Water,6% Work Hardening,7% Work Hardening,Compression,Cryrolling,HT Work Hardening,Rolling,Stretch,Work Hardening Level 1,Work Hardening Level 2,Work Hardening Level 4,Work Hardening Level 6,Work Hardening Level 8,Work hardening,none_strain,Artificial,Natural,Overageing,none_age,Partial Annealed,Stablized,none_treat,Drawn,Extruded,Forged,Rolled,Thixoformed,unspecified_man,Tube,Wire,Sheet,Bar,unspecified_prod,Plate,Foil,Rod,Die Forging,Ring,Forging,Ingot,Fin Stock,UTS
0.3,0.4,0.1,0.125,5,0.125,0,0.1,0,0,0,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,434
0.3,0.4,0.1,0.125,5,0.125,0,0.1,0,0,0,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,414
0.3,0.4,0.1,0.125,5,0.125,0,0.1,0,0,0,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,414
0.3,0.4,0.1,0.125,5,0.125,0,0.1,0,0,0,0,0,0,0,0,0,0,415,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,290
0.3,0.4,0.1,0.125,5,0.125,0,0.1,0,0,0,0,0,0,0,0,0,0,415,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,290
0.55,0.4,0.1,0.7,4.5,0.15,0,0.25,0,0,0.15,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,375
0.55,0.4,0.1,0.7,4.5,0.15,0,0.25,0,0,0.15,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,345
0.55,0.4,0.1,0.7,4.5,0.15,0,0.25,0,0,0.15,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,360
0.55,0.4,0.1,0.7,4.5,0.15,0,0.25,0,0,0.15,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,340
0.55,0.4,0.1,0.7,4.5,0.15,0,0.25,0,0,0.15,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,328
0.55,0.4,0.1,0.7,4.5,0.15,0,0.25,0,0,0.15,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,311
0.55,0.4,0.1,0.7,4.5,0.15,0,0.25,0,0,0.15,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,295
0.55,0.4,0.1,0.7,4.5,0.15,0,0.25,0,0,0.15,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,303
0.55,0.4,0.1,0.7,4.5,0.15,0,0.25,0,0,0.15,0,0,0,0,0,0,0,415,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,301
0.55,0.4,0.1,0.7,4.5,0.15,0,0.25,0,0,0.15,0,0,0,0,0,0,0,415,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,290
0.55,0.4,0.1,0.7,4.5,0.15,0,0.25,0,0,0.15,0,0,0,0,0,0,0,415,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,277
0.55,0.4,0.1,0.7,4.5,0.15,0,0.25,0,0,0.15,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,273
0.12,0.24,0.05,0.6,4.63,0.11,0,0.03,0,0,0.02,0,0,0,0,0,0,0,415,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,309
0.13,0.26,0.04,0.56,4.6,0.1,0,0.03,0,0,0.04,0,0,0,0,0,0,0,415,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,303
0.4,0.5,0.1,0.45,4,0.15,0,0.25,0,0,0.15,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,345
0.4,0.5,0.1,0.45,4,0.15,0,0.25,0,0,0.15,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,347.5
0.4,0.5,0.1,0.45,4,0.15,0,0.25,0,0,0.15,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,325
0.4,0.5,0.1,0.45,4,0.15,0,0.25,0,0,0.15,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,327.5
0.4,0.5,0.1,0.45,4,0.15,0,0.25,0,0,0.15,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,327.5
0.4,0.5,0.1,0.45,4,0.15,0,0.25,0,0,0.15,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,290
0.4,0.5,0.1,0.45,4,0.15,0,0.25,0,0,0.15,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,290
0.4,0.5,0.1,0.45,4,0.15,0,0.25,0,0,0.15,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,300
0.4,0.5,0.1,0.45,4,0.15,0,0.25,0,0,0.15,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300
0.4,0.5,0.1,0.45,4,0.15,0,0.25,0,0,0.15,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,275
0.4,0.5,0.1,0.45,4,0.15,0,0.25,0,0,0.15,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,275
0.4,0.5,0.1,0.45,4,0.15,0,0.25,0,0,0.15,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,270
0.4,0.5,0.1,0.45,4,0.15,0,0.25,0,0,0.15,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,250
0.4,0.5,0.1,0.45,4,0.15,0,0.25,0,0,0.15,0,0,0,0,0,0,0,345,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,261
0.4,0.5,0.1,0.45,4,0.15,0,0.25,0,0,0.15,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,241
0.4,0.5,0.1,0.45,4,0.15,0,0.25,0,0,0.15,0,0,0,0,0,0,0,345,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,272.5
0.4,0.5,0.1,0.45,4,0.15,0,0.25,0,0,0.15,0,0,0,0,0,0,0,345,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,272.5
0.25,0.4,0.1,0.1,3.5,0.25,0,0.2,0,0,0.2,0,0,0,0,0,0,0.0004,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,330
0.25,0.4,0.1,0.1,3.5,0.25,0,0.2,0,0,0.2,0,0,0,0,0,0,0.0004,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,310
0.25,0.4,0.1,0.1,3.5,0.25,0,0.2,0,0,0.2,0,0,0,0,0,0,0.0004,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,310
0.25,0.4,0.1,0.1,3.5,0.25,0,0.2,0,0,0.2,0,0,0,0,0,0,0.0004,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,290
0.25,0.4,0.1,0.1,3.5,0.25,0,0.2,0,0,0.2,0,0,0,0,0,0,0.0004,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,290
0.25,0.4,0.1,0.1,3.5,0.25,0,0.2,0,0,0.2,0,0,0,0,0,0,0.0004,25,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,270
0.25,0.4,0.1,0.1,3.5,0.25,0,0.2,0,0,0.2,0,0,0,0,0,0,0.0004,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,270
0.25,0.4,0.1,0.1,3.5,0.25,0,0.2,0,0,0.2,0,0,0,0,0,0,0.0004,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,270
0.25,0.4,0.1,0.1,3.5,0.25,0,0.2,0,0,0.2,0,0,0,0,0,0,0.0004,25,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,250
0.25,0.4,0.1,0.1,3.5,0.25,0,0.2,0,0,0.2,0,0,0,0,0,0,0.0004,25,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,250
0.25,0.4,0.1,0.1,3.5,0.25,0,0.2,0,0,0.2,0,0,0,0,0,0,0.0004,25,25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,240
0.25,0.4,0.1,0.1,3.5,0.25,0,0.2,0,0,0.2,0,0,0,0,0,0,0.0004,345,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,240
0.25,0.4,0.1,0.1,3.5,0.25,0,0.2,0,0,0.2,0,0,0,0,0,0,0.0004,25,25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,213
0.25,0.4,0.1,0.1,3.5,0.25,0,0.2,0,0,0.2,0,0,0,0,0,0,0.0004,345,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,205
0.25,0.4,0.1,0.1,3.5,0.25,0,0.2,0,0,0.2,0,0,0,0,0,0,0.0004,345,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,205
0.25,0.4,0.1,0.1,3.5,0.25,0,0.2,0,0,0.2,0,0,0,0,0,0,0.0004,25,25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,205
0.2,0.35,0.15,0.35,4.5,0.1,0,0.25,0,0,0.1,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,338
0.2,0.35,0.15,0.35,4.5,0.1,0,0.25,0,0,0.1,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,317
0.2,0.35,0.15,0.35,4.5,0.1,0,0.25,0,0,0.1,0,0,0,0,0,0,0,345,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,276
0.08,0.1,0.1,0.1,2.5,0,0,0.05,0,0.05,0,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,232.5
0.08,0.1,0.1,0.1,2.5,0,0,0.05,0,0.05,0,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,283
0.08,0.1,0.1,0.1,2.5,0,0,0.05,0,0.05,0,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,272
0.225,0.225,0.05,0.01,3.5,0.25,0,0.2,0,0,0.05,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,320
0.225,0.225,0.05,0.01,3.5,0.25,0,0.2,0,0,0.05,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,313
0.225,0.225,0.05,0.01,3.5,0.25,0,0.2,0,0,0.05,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,291
0.225,0.225,0.05,0.01,3.5,0.25,0,0.2,0,0,0.05,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,271
0.225,0.225,0.05,0.01,3.5,0.25,0,0.2,0,0,0.05,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,240
0.225,0.225,0.05,0.01,3.5,0.25,0,0.2,0,0,0.05,0,0,0,0,0,0,0,345,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,242
0.225,0.225,0.05,0.01,3.5,0.25,0,0.2,0,0,0.05,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,213
0.25,0.4,0.1,0.75,2.7,0.125,0,0.25,0,0,0.2,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,370
0.25,0.4,0.1,0.75,2.7,0.125,0,0.25,0,0,0.2,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,340
0.25,0.4,0.1,0.75,2.7,0.125,0,0.25,0,0,0.2,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,303
0.25,0.4,0.1,0.75,2.7,0.125,0,0.25,0,0,0.2,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,276
0.25,0.4,0.1,0.75,2.7,0.125,0,0.25,0,0,0.2,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,260
0.25,0.4,0.1,0.75,2.7,0.125,0,0.25,0,0,0.2,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,260
0.25,0.4,0.1,0.75,2.7,0.125,0,0.25,0,0,0.2,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,250
0.25,0.4,0.1,0.75,2.7,0.125,0,0.25,0,0,0.2,0,0,0,0,0,0,0,345,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,250
0.25,0.4,0.1,0.75,2.7,0.125,0,0.25,0,0,0.2,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,218
0.25,0.4,0.1,0.75,5.1,0.125,0,0.25,0,0,0.2,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,400
0.25,0.4,0.1,0.75,5.1,0.125,0,0.25,0,0,0.2,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,368
0.25,0.4,0.1,0.75,5.1,0.125,0,0.25,0,0,0.2,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,347
0.25,0.4,0.1,0.75,5.1,0.125,0,0.25,0,0,0.2,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,352
0.25,0.4,0.1,0.75,5.1,0.125,0,0.25,0,0,0.2,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,352
0.25,0.4,0.1,0.75,5.1,0.125,0,0.25,0,0,0.2,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,315
0.25,0.4,0.1,0.75,5.1,0.125,0,0.25,0,0,0.2,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,324
0.25,0.4,0.1,0.75,5.1,0.125,0,0.25,0,0,0.2,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,295
0.25,0.4,0.1,0.75,5.1,0.125,0,0.25,0,0,0.2,0,0,0,0,0,0,0,343,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,327.5
0.25,0.4,0.1,0.75,5.1,0.125,0,0.25,0,0,0.2,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,310
0.25,0.4,0.1,0.75,5.1,0.125,0,0.25,0,0,0.2,0,0,0,0,0,0,0,343,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,310
0.25,0.4,0.1,0.75,5.1,0.125,0,0.25,0,0,0.2,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,288
0.25,0.4,0.1,0.75,5.1,0.125,0,0.25,0,0,0.2,0,0,0,0,0,0,0,343,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,283
0.08,0.1,0.2,0.3,1,0,0,0.05,0,0.05,0,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,205
0.08,0.1,0.2,0.3,1,0,0,0.05,0,0.05,0,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,205
0.08,0.1,0.2,0.3,1,0,0,0.05,0,0.05,0,0,0,0,0,0,0,0,343,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,130
0.2,0.2,0.04,0.01,2.5,0.25,0,0.1,0,0,0,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,280
0.2,0.2,0.04,0.01,2.5,0.25,0,0.1,0,0,0,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,278
0.2,0.2,0.04,0.01,2.5,0.25,0,0.1,0,0,0,0,0,0,0,0,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,260
