Literature,Specimen ID,Country,Specimen Type,Specimen Age (days),Rebar Present,UPV Device Brand & Model,Transducer Diameter (mm),Transducer Frequency (kHz),UPV Standard,Test Type,No. Tests,"Average Velocity, Vp (m/s)",RH Device Brand & Model,RH Standard,Orientation,No. Tests,"Median Rebound Number, RN",Core Specimen ,Height (mm),Width/Diameter (mm),Max Aggregate Size (mm),W/C Ratio,Strength Class,"Design Strength, fck (MPa)","fc,core (MPa)","fc,ref (MPa)","fc,cyl (MPa)",Notes
Cianfrone & Facaoaru (1979),CM8_72a,Italy,Cube - Laboratory,,FALSE,,,50,BS 4408: Part 5 (1974),Direct,3,4100,PROCEQ Original Schmidt Type N,,Horizontal,18,26.0,Cube,150.0,150.0,30,,,,20.69,20.69,17.17,Cubes were cast using concrete of different cement dosages and aggregate type.
Cianfrone & Facaoaru (1979),CM9_72b,Italy,Cube - Laboratory,,FALSE,,,50,BS 4408: Part 5 (1974),Direct,3,4190,PROCEQ Original Schmidt Type N,,Horizontal,18,31.0,Cube,150.0,150.0,30,,,,27.85,27.85,23.12,Cubes were cast using concrete of different cement dosages and aggregate type.
Cianfrone & Facaoaru (1979),CM10_79,Italy,Cube - Laboratory,,FALSE,,,50,BS 4408: Part 5 (1974),Direct,3,4100,PROCEQ Original Schmidt Type N,,Horizontal,18,26.0,Cube,150.0,150.0,30,,,,20.69,20.69,17.17,Cubes were cast using concrete of different cement dosages and aggregate type.
Cianfrone & Facaoaru (1979),CM11_31,Italy,Cube - Laboratory,,FALSE,,,50,BS 4408: Part 5 (1974),Direct,3,5200,PROCEQ Original Schmidt Type N,,Horizontal,18,32.0,Cube,150.0,150.0,30,,,,40.21,40.21,33.37,Cubes were cast using concrete of different cement dosages and aggregate type.
Cianfrone & Facaoaru (1979),CM12_18,Italy,Cube - Laboratory,,FALSE,,,50,BS 4408: Part 5 (1974),Direct,3,4350,PROCEQ Original Schmidt Type N,,Horizontal,18,29.0,Cube,150.0,150.0,30,,,,22.56,22.56,18.72,Cubes were cast using concrete of different cement dosages and aggregate type.
Cianfrone & Facaoaru (1979),CM13_51,Italy,Cube - Laboratory,,FALSE,,,50,BS 4408: Part 5 (1974),Direct,3,4320,PROCEQ Original Schmidt Type N,,Horizontal,18,21.0,Cube,150.0,150.0,30,,,,12.94,12.94,10.74,Cubes were cast using concrete of different cement dosages and aggregate type.
Cianfrone & Facaoaru (1979),CM14_-,Italy,Cube - Laboratory,,FALSE,,,50,BS 4408: Part 5 (1974),Direct,3,4160,PROCEQ Original Schmidt Type N,,Horizontal,18,23.0,Cube,150.0,150.0,30,,,,13.44,13.44,11.15,Cubes were cast using concrete of different cement dosages and aggregate type.
Cianfrone & Facaoaru (1979),CM15_-,Italy,Cube - Laboratory,,FALSE,,,50,BS 4408: Part 5 (1974),Direct,3,4510,PROCEQ Original Schmidt Type N,,Horizontal,18,22.0,Cube,150.0,150.0,30,,,,15.40,15.40,12.78,Cubes were cast using concrete of different cement dosages and aggregate type.
Cianfrone & Facaoaru (1979),CM16_35,Italy,Cube - Laboratory,,FALSE,,,50,BS 4408: Part 5 (1974),Direct,3,3770,PROCEQ Original Schmidt Type N,,Horizontal,18,21.0,Cube,150.0,150.0,30,,,,10.69,10.69,8.87,Cubes were cast using concrete of different cement dosages and aggregate type.
Cianfrone & Facaoaru (1979),CM17_10,Italy,Cube - Laboratory,,FALSE,,,50,BS 4408: Part 5 (1974),Direct,3,4400,PROCEQ Original Schmidt Type N,,Horizontal,18,30.0,Cube,150.0,150.0,30,,,,29.13,29.13,24.17,Cubes were cast using concrete of different cement dosages and aggregate type.
Knaze & Beno (1984),A/1,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4072,Original Schmidt Type N,,Horizontal,2,39.7,Cube,200.0,200.0,16,0.42,,,27.75,29.14,24.18,
Knaze & Beno (1984),A/2,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4086,Original Schmidt Type N,,Horizontal,2,38.7,Cube,200.0,200.0,16,0.42,,,26.25,27.56,22.88,
Knaze & Beno (1984),A/3,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4175,Original Schmidt Type N,,Horizontal,2,37.9,Cube,200.0,200.0,16,0.42,,,27.25,28.61,23.75,
Knaze & Beno (1984),D/1,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4158,Original Schmidt Type N,,Horizontal,2,37.1,Cube,200.0,200.0,16,0.45,,,26.00,27.30,22.66,
Knaze & Beno (1984),D/2,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4184,Original Schmidt Type N,,Horizontal,2,37.5,Cube,200.0,200.0,16,0.45,,,27.75,29.14,24.18,
Knaze & Beno (1984),D/3,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4189,Original Schmidt Type N,,Horizontal,2,37.6,Cube,200.0,200.0,16,0.45,,,28.25,29.66,24.62,
Knaze & Beno (1984),E/1,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4255,Original Schmidt Type N,,Horizontal,2,35.9,Cube,200.0,200.0,16,0.45,,,29.25,30.71,25.49,
Knaze & Beno (1984),E/2,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4210,Original Schmidt Type N,,Horizontal,2,37.6,Cube,200.0,200.0,16,0.45,,,29.25,30.71,25.49,
Knaze & Beno (1984),E/3,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4313,Original Schmidt Type N,,Horizontal,2,39.6,Cube,200.0,200.0,16,0.45,,,30.25,31.76,26.36,
Knaze & Beno (1984),C/1,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4205,Original Schmidt Type N,,Horizontal,2,37.4,Cube,200.0,200.0,16,0.45,,,28.00,29.40,24.40,
Knaze & Beno (1984),C/2,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4167,Original Schmidt Type N,,Horizontal,2,38.7,Cube,200.0,200.0,16,0.45,,,28.75,30.19,25.06,
Knaze & Beno (1984),C/3,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4338,Original Schmidt Type N,,Horizontal,2,37.9,Cube,200.0,200.0,16,0.45,,,30.50,32.03,26.58,
Knaze & Beno (1984),F/1,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4202,Original Schmidt Type N,,Horizontal,2,37.1,Cube,200.0,200.0,16,0.45,,,28.50,29.93,24.84,
Knaze & Beno (1984),F/2,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4188,Original Schmidt Type N,,Horizontal,2,36.9,Cube,200.0,200.0,16,0.45,,,28.00,29.40,24.40,
Knaze & Beno (1984),F/3,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4188,Original Schmidt Type N,,Horizontal,2,38.2,Cube,200.0,200.0,16,0.45,,,27.50,28.88,23.97,
Knaze & Beno (1984),M/1,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4367,Original Schmidt Type N,,Horizontal,2,36.3,Cube,200.0,200.0,16,0.45,,,31.25,32.81,27.23,
Knaze & Beno (1984),M/2,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4354,Original Schmidt Type N,,Horizontal,2,37.5,Cube,200.0,200.0,16,0.45,,,33.00,34.65,28.76,
Knaze & Beno (1984),M/3,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4386,Original Schmidt Type N,,Horizontal,2,37.4,Cube,200.0,200.0,16,0.45,,,31.00,32.55,27.02,
Knaze & Beno (1984),H/1,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4295,Original Schmidt Type N,,Horizontal,2,38.0,Cube,200.0,200.0,16,0.45,,,28.50,29.93,24.84,
Knaze & Beno (1984),H/2,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4301,Original Schmidt Type N,,Horizontal,2,39.8,Cube,200.0,200.0,16,0.45,,,30.50,32.03,26.58,
Knaze & Beno (1984),H/3,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4351,Original Schmidt Type N,,Horizontal,2,39.7,Cube,200.0,200.0,16,0.45,,,30.00,31.50,26.15,
Knaze & Beno (1984),K/1,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4317,Original Schmidt Type N,,Horizontal,2,39.0,Cube,200.0,200.0,16,0.45,,,31.50,33.08,27.45,
Knaze & Beno (1984),K/2,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4264,Original Schmidt Type N,,Horizontal,2,38.6,Cube,200.0,200.0,16,0.45,,,32.00,33.60,27.89,
Knaze & Beno (1984),K/3,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4336,Original Schmidt Type N,,Horizontal,2,38.2,Cube,200.0,200.0,16,0.45,,,33.50,35.18,29.20,
Knaze & Beno (1984),O/1,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4348,Original Schmidt Type N,,Horizontal,2,38.1,Cube,200.0,200.0,16,0.45,,,30.00,31.50,26.15,
Knaze & Beno (1984),O/2,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4367,Original Schmidt Type N,,Horizontal,2,37.5,Cube,200.0,200.0,16,0.45,,,32.25,33.86,28.11,
Knaze & Beno (1984),O/3,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4367,Original Schmidt Type N,,Horizontal,2,37.0,Cube,200.0,200.0,16,0.45,,,30.50,32.03,26.58,
Knaze & Beno (1984),P/1,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4329,Original Schmidt Type N,,Horizontal,2,37.6,Cube,200.0,200.0,16,0.45,,,31.00,32.55,27.02,
Knaze & Beno (1984),P/2,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4292,Original Schmidt Type N,,Horizontal,2,36.8,Cube,200.0,200.0,16,0.45,,,30.25,31.76,26.36,
Knaze & Beno (1984),P/3,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4298,Original Schmidt Type N,,Horizontal,2,36.3,Cube,200.0,200.0,16,0.45,,,29.50,30.98,25.71,
Knaze & Beno (1984),U/1,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4307,Original Schmidt Type N,,Horizontal,2,38.9,Cube,200.0,200.0,16,0.45,,,27.25,28.61,23.75,
Knaze & Beno (1984),U/2,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4329,Original Schmidt Type N,,Horizontal,2,38.1,Cube,200.0,200.0,16,0.45,,,28.75,30.19,25.06,
Knaze & Beno (1984),U/3,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4348,Original Schmidt Type N,,Horizontal,2,38.5,Cube,200.0,200.0,16,0.45,,,32.00,33.60,27.89,
Knaze & Beno (1984),S/1,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4283,Original Schmidt Type N,,Horizontal,2,38.8,Cube,200.0,200.0,16,0.45,,,27.25,28.61,23.75,
Knaze & Beno (1984),S/2,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4310,Original Schmidt Type N,,Horizontal,2,39.0,Cube,200.0,200.0,16,0.45,,,29.75,31.24,25.93,
Knaze & Beno (1984),S/3,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4320,Original Schmidt Type N,,Horizontal,2,38.8,Cube,200.0,200.0,16,0.45,,,28.25,29.66,24.62,
Knaze & Beno (1984),T/1,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4317,Original Schmidt Type N,,Horizontal,2,38.2,Cube,200.0,200.0,16,0.45,,,30.50,32.03,26.58,
Knaze & Beno (1984),T/2,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4292,Original Schmidt Type N,,Horizontal,2,39.5,Cube,200.0,200.0,16,0.45,,,29.75,31.24,25.93,
Knaze & Beno (1984),T/3,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4310,Original Schmidt Type N,,Horizontal,2,38.8,Cube,200.0,200.0,16,0.45,,,28.25,29.66,24.62,
Knaze & Beno (1984),Z1/1,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4036,Original Schmidt Type N,,Horizontal,2,36.5,Cube,200.0,200.0,16,0.47,,,23.50,24.68,20.48,
Knaze & Beno (1984),Z1/2,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4000,Original Schmidt Type N,,Horizontal,2,26.7,Cube,200.0,200.0,16,0.47,,,24.00,25.20,20.92,
Knaze & Beno (1984),Z1/3,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,3984,Original Schmidt Type N,,Horizontal,2,35.4,Cube,200.0,200.0,16,0.47,,,22.50,23.63,19.61,
Knaze & Beno (1984),Z2/1,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,3945,Original Schmidt Type N,,Horizontal,2,33.5,Cube,200.0,200.0,16,0.50,,,20.25,21.26,17.65,
Knaze & Beno (1984),Z2/2,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,3937,Original Schmidt Type N,,Horizontal,2,35.1,Cube,200.0,200.0,16,0.50,,,19.25,20.21,16.78,
Knaze & Beno (1984),Z2/3,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,3992,Original Schmidt Type N,,Horizontal,2,34.8,Cube,200.0,200.0,16,0.50,,,18.00,18.90,15.69,
Knaze & Beno (1984),Z3/1,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4386,Original Schmidt Type N,,Horizontal,2,38.1,Cube,200.0,200.0,16,0.39,,,29.50,30.98,25.71,
Knaze & Beno (1984),Z3/2,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4357,Original Schmidt Type N,,Horizontal,2,37.9,Cube,200.0,200.0,16,0.39,,,33.00,34.65,28.76,
Knaze & Beno (1984),Z3/3,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4376,Original Schmidt Type N,,Horizontal,2,38.9,Cube,200.0,200.0,16,0.39,,,32.00,33.60,27.89,
Knaze & Beno (1984),Z4/1,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4396,Original Schmidt Type N,,Horizontal,2,40.8,Cube,200.0,200.0,16,0.37,,,30.75,32.29,26.80,
Knaze & Beno (1984),Z4/2,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4427,Original Schmidt Type N,,Horizontal,2,37.3,Cube,200.0,200.0,16,0.37,,,35.50,37.28,30.94,
Knaze & Beno (1984),Z4/3,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4427,Original Schmidt Type N,,Horizontal,2,38.5,Cube,200.0,200.0,16,0.37,,,34.25,35.96,29.85,
Knaze & Beno (1984),1_1,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4040,Original Schmidt Type N,,Horizontal,2,36.7,Cube,200.0,200.0,16,0.53,,,21.00,22.05,18.30,
Knaze & Beno (1984),1_2,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4064,Original Schmidt Type N,,Horizontal,2,30.3,Cube,200.0,200.0,16,0.53,,,19.00,19.95,16.56,
Knaze & Beno (1984),1_3,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4044,Original Schmidt Type N,,Horizontal,2,34.6,Cube,200.0,200.0,16,0.53,,,21.25,22.31,18.52,
Knaze & Beno (1984),2_1,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4000,Original Schmidt Type N,,Horizontal,2,33.4,Cube,200.0,200.0,16,0.53,,,19.00,19.95,16.56,
Knaze & Beno (1984),2_2,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4000,Original Schmidt Type N,,Horizontal,2,35.3,Cube,200.0,200.0,16,0.53,,,21.25,22.31,18.52,
Knaze & Beno (1984),2_3,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4069,Original Schmidt Type N,,Horizontal,2,35.2,Cube,200.0,200.0,16,0.53,,,20.00,21.00,17.43,
Knaze & Beno (1984),3_1,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4016,Original Schmidt Type N,,Horizontal,2,36.1,Cube,200.0,200.0,16,0.53,,,21.00,22.05,18.30,
Knaze & Beno (1984),3_2,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,3918,Original Schmidt Type N,,Horizontal,2,35.2,Cube,200.0,200.0,16,0.53,,,19.25,20.21,16.78,
Knaze & Beno (1984),3_3,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,4024,Original Schmidt Type N,,Horizontal,2,34.7,Cube,200.0,200.0,16,0.53,,,19.00,19.95,16.56,
Knaze & Beno (1984),4_1,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,3861,Original Schmidt Type N,,Horizontal,2,35.6,Cube,200.0,200.0,16,0.53,,,18.50,19.43,16.12,
Knaze & Beno (1984),4_2,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,3976,Original Schmidt Type N,,Horizontal,2,36.0,Cube,200.0,200.0,16,0.53,,,20.25,21.26,17.65,
Knaze & Beno (1984),4_3,Czechoslovakia,Cube - Laboratory,28,FALSE,BT-2,,,RILEM (1978),Direct,3,3957,Original Schmidt Type N,,Horizontal,2,36.0,Cube,200.0,200.0,16,0.53,,,20.00,21.00,17.43,
de Almeida (1991),B1_3,Brazil,Element - Laboratory,3,FALSE,PUNDIT,,54,ASTM C597 (1983),Direct,10,4530,Original Schmidt Type N,ASTM C805 (1982),Horizontal,10,25.3,Cube,150.0,150.0,25,0.36,,,45.60,45.60,37.85,NDT performed on equivalent prism specimens while destructive tests performed on cubes at same age.
de Almeida (1991),B1_7,Brazil,Element - Laboratory,7,FALSE,PUNDIT,,54,ASTM C597 (1983),Direct,10,4600,Original Schmidt Type N,ASTM C805 (1982),Horizontal,10,33.6,Cube,150.0,150.0,25,0.36,,,51.60,51.60,42.83,NDT performed on equivalent prism specimens while destructive tests performed on cubes at same age.
de Almeida (1991),B1_28,Brazil,Element - Laboratory,28,FALSE,PUNDIT,,54,ASTM C597 (1983),Direct,10,4780,Original Schmidt Type N,ASTM C805 (1982),Horizontal,10,35.0,Cube,150.0,150.0,25,0.36,,,67.20,67.20,56.10,NDT performed on equivalent prism specimens while destructive tests performed on cubes at same age.
de Almeida (1991),B1_90,Brazil,Element - Laboratory,90,FALSE,PUNDIT,,54,ASTM C597 (1983),Direct,10,4810,Original Schmidt Type N,ASTM C805 (1982),Horizontal,10,42.8,Cube,150.0,150.0,25,0.36,,,77.00,77.00,65.90,NDT performed on equivalent prism specimens while destructive tests performed on cubes at same age.
de Almeida (1991),B1_180,Brazil,Element - Laboratory,180,FALSE,PUNDIT,,54,ASTM C597 (1983),Direct,10,4820,Original Schmidt Type N,ASTM C805 (1982),Horizontal,10,43.7,Cube,150.0,150.0,25,0.36,,,81.30,81.30,70.20,NDT performed on equivalent prism specimens while destructive tests performed on cubes at same age.
de Almeida (1991),B1_365,Brazil,Element - Laboratory,365,FALSE,PUNDIT,,54,ASTM C597 (1983),Direct,10,4830,Original Schmidt Type N,ASTM C805 (1982),Horizontal,10,43.5,Cube,150.0,150.0,25,0.36,,,88.50,88.50,77.40,NDT performed on equivalent prism specimens while destructive tests performed on cubes at same age.
de Almeida (1991),B2_3,Brazil,Element - Laboratory,3,FALSE,PUNDIT,,54,ASTM C597 (1983),Direct,10,4800,Original Schmidt Type N,ASTM C805 (1982),Horizontal,10,39.0,Cube,150.0,150.0,25,0.24,,,63.80,63.80,52.95,NDT performed on equivalent prism specimens while destructive tests performed on cubes at same age.
de Almeida (1991),B2_7,Brazil,Element - Laboratory,7,FALSE,PUNDIT,,54,ASTM C597 (1983),Direct,10,4830,Original Schmidt Type N,ASTM C805 (1982),Horizontal,10,42.3,Cube,150.0,150.0,25,0.24,,,73.70,73.70,62.60,NDT performed on equivalent prism specimens while destructive tests performed on cubes at same age.
de Almeida (1991),B2_28,Brazil,Element - Laboratory,28,FALSE,PUNDIT,,54,ASTM C597 (1983),Direct,10,4930,Original Schmidt Type N,ASTM C805 (1982),Horizontal,10,47.7,Cube,150.0,150.0,25,0.24,,,83.70,83.70,72.60,NDT performed on equivalent prism specimens while destructive tests performed on cubes at same age.
de Almeida (1991),B2_90,Brazil,Element - Laboratory,90,FALSE,PUNDIT,,54,ASTM C597 (1983),Direct,10,5090,Original Schmidt Type N,ASTM C805 (1982),Horizontal,10,51.2,Cube,150.0,150.0,25,0.24,,,87.00,87.00,75.90,NDT performed on equivalent prism specimens while destructive tests performed on cubes at same age.
de Almeida (1991),B2_180,Brazil,Element - Laboratory,180,FALSE,PUNDIT,,54,ASTM C597 (1983),Direct,10,5020,Original Schmidt Type N,ASTM C805 (1982),Horizontal,10,52.1,Cube,150.0,150.0,25,0.24,,,94.50,94.50,83.40,NDT performed on equivalent prism specimens while destructive tests performed on cubes at same age.
de Almeida (1991),B2_365,Brazil,Element - Laboratory,365,FALSE,PUNDIT,,54,ASTM C597 (1983),Direct,10,4990,Original Schmidt Type N,ASTM C805 (1982),Horizontal,10,54.7,Cube,150.0,150.0,25,0.24,,,105.20,105.20,94.10,NDT performed on equivalent prism specimens while destructive tests performed on cubes at same age.
de Almeida (1991),B3_3,Brazil,Element - Laboratory,3,FALSE,PUNDIT,,54,ASTM C597 (1983),Direct,10,4810,Original Schmidt Type N,ASTM C805 (1982),Horizontal,10,36.3,Cube,150.0,150.0,25,0.25,,,74.80,74.80,63.70,NDT performed on equivalent prism specimens while destructive tests performed on cubes at same age.
de Almeida (1991),B3_7,Brazil,Element - Laboratory,7,FALSE,PUNDIT,,54,ASTM C597 (1983),Direct,10,4870,Original Schmidt Type N,ASTM C805 (1982),Horizontal,10,44.8,Cube,150.0,150.0,25,0.25,,,88.40,88.40,77.30,NDT performed on equivalent prism specimens while destructive tests performed on cubes at same age.
de Almeida (1991),B3_28,Brazil,Element - Laboratory,28,FALSE,PUNDIT,,54,ASTM C597 (1983),Direct,10,4980,Original Schmidt Type N,ASTM C805 (1982),Horizontal,10,52.2,Cube,150.0,150.0,25,0.25,,,106.20,106.20,95.10,NDT performed on equivalent prism specimens while destructive tests performed on cubes at same age.
de Almeida (1991),B3_90,Brazil,Element - Laboratory,90,FALSE,PUNDIT,,54,ASTM C597 (1983),Direct,10,4990,Original Schmidt Type N,ASTM C805 (1982),Horizontal,10,54.4,Cube,150.0,150.0,25,0.25,,,110.90,110.90,99.80,NDT performed on equivalent prism specimens while destructive tests performed on cubes at same age.
de Almeida (1991),B3_180,Brazil,Element - Laboratory,180,FALSE,PUNDIT,,54,ASTM C597 (1983),Direct,10,4930,Original Schmidt Type N,ASTM C805 (1982),Horizontal,10,54.4,Cube,150.0,150.0,25,0.25,,,116.20,116.20,105.10,NDT performed on equivalent prism specimens while destructive tests performed on cubes at same age.
de Almeida (1991),B3_365,Brazil,Element - Laboratory,365,FALSE,PUNDIT,,54,ASTM C597 (1983),Direct,10,4930,Original Schmidt Type N,ASTM C805 (1982),Horizontal,10,55.0,Cube,150.0,150.0,25,0.25,,,120.30,120.30,109.20,NDT performed on equivalent prism specimens while destructive tests performed on cubes at same age.
de Almeida (1991),B4_3,Brazil,Element - Laboratory,3,FALSE,PUNDIT,,54,ASTM C597 (1983),Direct,10,4780,Original Schmidt Type N,ASTM C805 (1982),Horizontal,10,38.3,Cube,150.0,150.0,25,0.24,,,72.10,72.10,61.00,NDT performed on equivalent prism specimens while destructive tests performed on cubes at same age.
de Almeida (1991),B4_7,Brazil,Element - Laboratory,7,FALSE,PUNDIT,,54,ASTM C597 (1983),Direct,10,4850,Original Schmidt Type N,ASTM C805 (1982),Horizontal,10,45.8,Cube,150.0,150.0,25,0.24,,,86.30,86.30,75.20,NDT performed on equivalent prism specimens while destructive tests performed on cubes at same age.
de Almeida (1991),B4_28,Brazil,Element - Laboratory,28,FALSE,PUNDIT,,54,ASTM C597 (1983),Direct,10,4970,Original Schmidt Type N,ASTM C805 (1982),Horizontal,10,50.5,Cube,150.0,150.0,25,0.24,,,105.40,105.40,94.30,NDT performed on equivalent prism specimens while destructive tests performed on cubes at same age.
de Almeida (1991),B4_90,Brazil,Element - Laboratory,90,FALSE,PUNDIT,,54,ASTM C597 (1983),Direct,10,5000,Original Schmidt Type N,ASTM C805 (1982),Horizontal,10,53.1,Cube,150.0,150.0,25,0.24,,,109.10,109.10,98.00,NDT performed on equivalent prism specimens while destructive tests performed on cubes at same age.
de Almeida (1991),B4_180,Brazil,Element - Laboratory,180,FALSE,PUNDIT,,54,ASTM C597 (1983),Direct,10,4970,Original Schmidt Type N,ASTM C805 (1982),Horizontal,10,53.5,Cube,150.0,150.0,25,0.24,,,111.20,111.20,100.10,NDT performed on equivalent prism specimens while destructive tests performed on cubes at same age.
de Almeida (1991),B4_365,Brazil,Element - Laboratory,365,FALSE,PUNDIT,,54,ASTM C597 (1983),Direct,10,4920,Original Schmidt Type N,ASTM C805 (1982),Horizontal,10,54.9,Cube,150.0,150.0,25,0.24,,,119.30,119.30,108.20,NDT performed on equivalent prism specimens while destructive tests performed on cubes at same age.
de Almeida (1991),B5_3,Brazil,Element - Laboratory,3,FALSE,PUNDIT,,54,ASTM C597 (1983),Direct,10,4320,Original Schmidt Type N,ASTM C805 (1982),Horizontal,10,24.8,Cube,150.0,150.0,25,0.42,,,42.80,42.80,35.52,NDT performed on equivalent prism specimens while destructive tests performed on cubes at same age.
de Almeida (1991),B5_7,Brazil,Element - Laboratory,7,FALSE,PUNDIT,,54,ASTM C597 (1983),Direct,10,4500,Original Schmidt Type N,ASTM C805 (1982),Horizontal,10,32.2,Cube,150.0,150.0,25,0.42,,,56.10,56.10,46.56,NDT performed on equivalent prism specimens while destructive tests performed on cubes at same age.
de Almeida (1991),B5_28,Brazil,Element - Laboratory,28,FALSE,PUNDIT,,54,ASTM C597 (1983),Direct,10,4590,Original Schmidt Type N,ASTM C805 (1982),Horizontal,10,36.4,Cube,150.0,150.0,25,0.42,,,74.90,74.90,63.80,NDT performed on equivalent prism specimens while destructive tests performed on cubes at same age.
